super,hall,kind,index,p00,p01,p02,p10,p11,p12,p20,p21,p22,s0,s1,s2
74,124,t,2,24,0,0,0,24,0,0,0,24,24,24,6
74,215,t,2,24,0,0,0,24,0,0,0,24,0,6,24
74,221,t,2,0,0,-24,24,0,0,0,-24,0,0,0,0
74,221,t,2,24,0,0,0,0,24,0,-24,0,18,6,-18
74,239,k,2,0,24,0,-24,0,0,0,0,24,24,0,0
74,239,k,2,24,0,0,0,24,0,0,0,24,18,18,18
74,245,k,2,0,24,0,-24,0,0,0,0,24,24,0,0
74,245,k,2,24,0,0,0,24,0,0,0,24,6,6,6
74,251,k,2,0,24,0,-24,0,0,0,0,24,6,-6,6
74,251,k,2,24,0,0,0,24,0,0,0,24,0,0,0
74,292,k,2,0,24,0,-24,0,0,0,0,24,6,-6,6
74,292,k,2,24,0,0,0,24,0,0,0,24,12,12,12
74,343,k,3,0,-72,0,-24,0,0,0,0,-24,-54,-18,-6
74,343,k,3,24,0,0,0,24,0,0,0,72,0,0,72
74,343,k,3,24,0,0,0,72,0,0,0,24,0,24,0
75,3,t,2,24,0,0,0,0,24,0,-24,0,0,0,0
75,349,k,2,24,-24,0,-24,-24,0,0,0,-24,-12,-12,0
75,349,k,2,24,-24,0,-24,-24,0,0,0,-24,0,0,0
75,349,k,2,24,0,0,0,24,0,0,0,48,0,0,0
75,349,k,3,24,0,0,0,24,0,0,0,72,0,0,0
75,351,k,2,24,0,0,0,24,0,0,0,48,0,0,0
75,353,k,2,24,24,0,-24,24,0,0,0,48,0,0,0
75,353,k,2,24,24,0,-24,24,0,0,0,48,12,12,0
76,6,t,2,24,0,0,0,0,24,0,-24,0,0,0,0
76,350,k,2,24,-24,0,-24,-24,0,0,0,-24,-12,-12,0
76,350,k,2,24,-24,0,-24,-24,0,0,0,-24,0,0,0
76,352,k,3,24,0,0,0,24,0,0,0,72,0,0,0
77,3,t,2,24,0,0,0,0,24,0,-24,0,0,0,0
77,350,k,2,24,0,0,0,24,0,0,0,48,0,0,0
77,351,k,2,24,-24,0,-24,-24,0,0,0,-24,-12,-12,0
77,351,k,2,24,-24,0,-24,-24,0,0,0,-24,0,0,0
77,351,k,3,24,0,0,0,24,0,0,0,72,0,0,0
77,352,k,2,24,0,0,0,24,0,0,0,48,0,0,0
77,354,k,2,24,24,0,-24,24,0,0,0,48,24,12,12
77,354,k,2,24,24,0,-24,24,0,0,0,48,36,0,36
78,6,t,2,24,0,0,0,0,24,0,-24,0,0,0,0
78,350,k,3,24,0,0,0,24,0,0,0,72,0,0,0
78,352,k,2,24,-24,0,-24,-24,0,0,0,-24,-12,-12,0
78,352,k,2,24,-24,0,-24,-24,0,0,0,-24,0,0,0
79,9,t,2,24,0,0,24,0,-24,0,24,0,0,0,0
79,349,k,2,24,0,0,0,-24,0,0,0,-24,24,0,0
79,351,k,2,24,0,0,0,-24,0,0,0,-24,0,-12,0
79,353,k,3,0,24,0,24,0,0,0,0,-72,0,0,0
80,9,t,2,24,0,0,24,0,-24,0,24,0,0,0,0
80,350,k,2,24,0,0,0,-24,0,0,0,-24,6,-6,0
80,352,k,2,24,0,0,0,-24,0,0,0,-24,18,-6,0
80,354,k,3,0,24,0,24,0,0,0,0,-72,12,0,-72
81,3,t,2,24,0,0,0,0,24,0,-24,0,0,0,0
81,355,k,2,24,0,0,0,24,0,0,0,48,0,0,0
81,355,k,2,24,0,0,0,24,0,0,0,48,0,0,12
81,355,k,2,24,24,0,24,-24,0,0,0,-24,0,0,0
81,355,k,2,24,24,0,24,-24,0,0,0,-24,12,12,0
81,355,k,3,24,0,0,0,24,0,0,0,72,0,0,0
81,356,k,2,24,-24,0,24,24,0,0,0,48,0,0,0
81,356,k,2,24,-24,0,24,24,0,0,0,48,0,0,12
82,9,t,2,24,0,0,24,0,-24,0,24,0,0,0,0
82,355,k,2,0,24,0,24,0,0,0,0,-24,24,0,0
82,355,k,2,0,24,0,24,0,0,0,0,-24,24,12,-6
82,356,k,3,-24,0,0,0,24,0,0,0,-72,-24,24,0
83,57,t,2,24,0,0,0,0,24,0,-24,0,0,0,0
83,349,t,2,24,0,0,0,24,0,0,0,24,0,0,0
83,355,t,2,24,0,0,0,24,0,0,0,24,0,0,24
83,357,k,2,24,-24,0,-24,-24,0,0,0,-24,12,-36,0
83,357,k,2,24,-24,0,-24,-24,0,0,0,-24,24,-24,0
83,357,k,2,24,0,0,0,24,0,0,0,48,0,0,0
83,357,k,2,24,0,0,0,24,0,0,0,48,0,0,12
83,357,k,3,24,0,0,0,24,0,0,0,72,0,0,0
83,358,k,2,24,0,0,0,24,0,0,0,48,0,0,0
83,358,k,2,24,0,0,0,24,0,0,0,48,0,0,12
83,359,k,2,24,-24,0,-24,-24,0,0,0,-24,12,-36,0
83,359,k,2,24,-24,0,-24,-24,0,0,0,-24,24,-24,0
83,363,k,2,24,24,0,-24,24,0,0,0,48,36,-12,36
83,363,k,2,24,24,0,-24,24,0,0,0,48,36,-12,48
83,363,k,2,24,24,0,-24,24,0,0,0,48,48,0,12
83,363,k,2,24,24,0,-24,24,0,0,0,48,48,0,48
84,57,t,2,24,0,0,0,0,24,0,-24,0,0,0,0
84,351,t,2,24,0,0,0,24,0,0,0,24,0,0,0
84,355,t,2,24,0,0,0,24,0,0,0,24,0,0,6
84,358,k,2,24,-24,0,-24,-24,0,0,0,-24,12,-36,0
84,358,k,2,24,-24,0,-24,-24,0,0,0,-24,24,-24,0
84,358,k,3,24,0,0,0,24,0,0,0,72,0,0,24
84,361,k,2,24,-24,0,-24,-24,0,0,0,-24,-12,-36,-6
84,361,k,2,24,-24,0,-24,-24,0,0,0,-24,0,-48,-6
85,72,t,2,24,0,-24,0,0,-24,0,24,0,-6,-6,0
85,349,t,2,24,0,0,0,24,0,0,0,24,24,12,0
85,355,t,2,24,0,0,0,24,0,0,0,24,0,0,24
85,359,k,2,24,0,0,0,24,0,0,0,48,0,0,12
85,359,k,2,24,0,0,0,24,0,0,0,48,24,24,0
85,359,k,3,24,0,0,0,24,0,0,0,72,0,0,0
85,361,k,2,24,0,0,0,24,0,0,0,48,0,0,12
85,361,k,2,24,0,0,0,24,0,0,0,48,24,24,0
86,72,t,2,24,0,-24,0,0,-24,0,24,0,-6,-6,6
86,351,t,2,24,0,0,0,24,0,0,0,24,24,12,0
86,355,t,2,24,0,0,0,24,0,0,0,24,0,0,24
86,361,k,3,24,0,0,0,24,0,0,0,72,0,0,0
86,364,k,2,24,24,0,-24,24,0,0,0,48,12,-12,12
86,364,k,2,24,24,0,-24,24,0,0,0,48,24,-24,48
86,364,k,2,24,24,0,-24,24,0,0,0,48,36,-12,48
86,364,k,2,24,24,0,-24,24,0,0,0,48,48,0,12
87,63,t,2,24,0,0,24,0,-24,0,24,0,0,0,0
87,353,t,2,24,0,0,0,24,0,0,0,24,0,0,0
87,356,t,2,24,0,0,0,24,0,0,0,24,0,0,0
87,357,k,2,24,0,0,0,-24,0,0,0,-24,0,0,0
87,358,k,2,24,0,0,0,-24,0,0,0,-24,0,-12,0
87,359,k,2,24,0,0,0,-24,0,0,0,-24,12,0,-6
87,361,k,2,24,0,0,0,-24,0,0,0,-24,0,0,0
87,363,k,3,0,24,0,24,0,0,0,0,-72,24,0,-72
88,90,t,2,24,0,0,24,0,-24,0,24,0,12,6,3
88,354,t,2,24,0,0,0,24,0,0,0,24,0,0,0
88,356,t,2,24,0,0,0,24,0,0,0,24,0,0,0
88,364,k,3,0,24,0,24,0,0,0,0,-72,12,0,-54
89,108,t,2,24,0,0,0,24,0,0,0,24,0,0,24
89,119,t,2,24,24,0,-24,24,0,0,0,24,0,0,24
89,349,t,2,24,0,0,0,24,0,0,0,24,0,0,0
89,366,k,2,24,0,0,0,24,0,0,0,48,0,0,0
89,366,k,2,24,0,0,0,24,0,0,0,48,0,0,12
89,366,k,2,24,24,0,-24,24,0,0,0,24,36,-12,0
89,366,k,2,24,24,0,-24,24,0,0,0,24,48,0,0
89,366,k,3,24,0,0,0,24,0,0,0,72,0,0,0
89,367,k,2,24,24,0,-24,24,0,0,0,24,24,0,0
89,367,k,2,24,24,0,-24,24,0,0,0,24,36,12,0
89,370,k,2,24,0,0,0,24,0,0,0,48,0,0,0
89,370,k,2,24,0,0,0,24,0,0,0,48,0,0,12
89,374,k,2,24,24,0,-24,24,0,0,0,48,12,12,36
89,374,k,2,24,24,0,-24,24,0,0,0,48,36,-12,48
89,374,k,2,24,24,0,-24,24,0,0,0,48,48,0,12
89,374,k,2,24,24,0,-24,24,0,0,0,48,48,0,48
90,112,t,2,24,0,0,0,24,0,0,0,24,0,0,24
90,119,t,2,24,24,0,-24,24,0,0,0,24,0,0,24
90,349,t,2,24,0,0,0,24,0,0,0,24,24,12,0
90,367,k,2,24,0,0,0,24,0,0,0,48,24,24,0
90,367,k,2,24,0,0,0,24,0,0,0,48,24,24,12
90,367,k,3,24,0,0,0,24,0,0,0,72,0,0,0
90,371,k,2,24,0,0,0,24,0,0,0,48,24,24,0
90,371,k,2,24,0,0,0,24,0,0,0,48,24,24,12
91,109,t,2,24,0,0,0,24,0,0,0,24,0,0,6
91,116,t,2,24,24,0,-24,24,0,0,0,24,0,0,3
91,350,t,2,24,0,0,0,24,0,0,0,24,0,0,0
91,368,k,2,24,24,0,-24,24,0,0,0,24,0,0,9
91,368,k,2,24,24,0,-24,24,0,0,0,24,12,-12,9
91,369,k,2,24,24,0,-24,24,0,0,0,24,24,0,6
91,369,k,2,24,24,0,-24,24,0,0,0,24,36,12,6
91,372,k,3,24,0,0,0,24,0,0,0,72,0,0,0
92,115,t,2,24,0,0,0,24,0,0,0,24,6,0,9
92,116,t,2,24,24,0,-24,24,0,0,0,24,0,0,6
92,350,t,2,24,0,0,0,24,0,0,0,24,24,12,0
92,373,k,3,24,0,0,0,24,0,0,0,72,0,0,0
93,108,t,2,24,0,0,0,24,0,0,0,24,0,0,24
93,119,t,2,24,24,0,-24,24,0,0,0,24,0,0,6
93,351,t,2,24,0,0,0,24,0,0,0,24,0,0,0
93,368,k,2,24,0,0,0,24,0,0,0,48,0,0,0
93,368,k,2,24,0,0,0,24,0,0,0,48,0,0,12
93,370,k,2,24,24,0,-24,24,0,0,0,24,0,0,18
93,370,k,2,24,24,0,-24,24,0,0,0,24,12,-12,18
93,370,k,3,24,0,0,0,24,0,0,0,72,0,0,24
93,371,k,2,24,24,0,-24,24,0,0,0,24,24,0,12
93,371,k,2,24,24,0,-24,24,0,0,0,24,36,12,12
93,372,k,2,24,0,0,0,24,0,0,0,48,0,0,0
93,372,k,2,24,0,0,0,24,0,0,0,48,0,0,12
93,375,k,2,24,24,0,-24,24,0,0,0,48,24,12,0
93,375,k,2,24,24,0,-24,24,0,0,0,48,24,12,12
93,375,k,2,24,24,0,-24,24,0,0,0,48,36,0,36
93,375,k,2,24,24,0,-24,24,0,0,0,48,36,0,48
94,112,t,2,24,0,0,0,24,0,0,0,24,0,0,6
94,119,t,2,24,24,0,-24,24,0,0,0,24,0,0,24
94,351,t,2,24,0,0,0,24,0,0,0,24,24,12,0
94,369,k,2,24,0,0,0,24,0,0,0,48,24,24,0
94,369,k,2,24,0,0,0,24,0,0,0,48,24,24,12
94,371,k,3,24,0,0,0,24,0,0,0,72,0,0,0
94,373,k,2,24,0,0,0,24,0,0,0,48,24,24,0
94,373,k,2,24,0,0,0,24,0,0,0,48,24,24,12
95,109,t,2,24,0,0,0,24,0,0,0,24,0,0,6
95,116,t,2,24,24,0,-24,24,0,0,0,24,0,0,9
95,352,t,2,24,0,0,0,24,0,0,0,24,0,0,0
95,368,k,3,24,0,0,0,24,0,0,0,72,0,0,12
95,372,k,2,24,24,0,-24,24,0,0,0,24,0,0,3
95,372,k,2,24,24,0,-24,24,0,0,0,24,12,-12,3
95,373,k,2,24,24,0,-24,24,0,0,0,24,24,0,18
95,373,k,2,24,24,0,-24,24,0,0,0,24,36,12,18
96,115,t,2,24,0,0,0,24,0,0,0,24,6,0,3
96,116,t,2,24,24,0,-24,24,0,0,0,24,0,0,6
96,352,t,2,24,0,0,0,24,0,0,0,24,24,12,0
96,369,k,3,24,0,0,0,24,0,0,0,72,0,0,0
97,122,t,2,0,24,24,0,24,-24,-24,0,0,0,0,0
97,123,t,2,24,0,0,0,24,0,0,0,24,0,0,0
97,353,t,2,24,0,0,0,24,0,0,0,24,0,0,0
97,366,k,2,24,0,0,0,24,0,0,0,24,0,0,0
97,367,k,2,24,0,0,0,24,0,0,0,24,0,12,18
97,370,k,2,24,0,0,0,24,0,0,0,24,0,12,0
97,371,k,2,24,0,0,0,24,0,0,0,24,12,12,12
97,374,k,3,24,0,0,0,24,0,0,0,72,0,0,0
98,122,t,2,0,24,24,0,24,-24,-24,0,0,0,0,0
98,124,t,2,24,0,0,0,24,0,0,0,24,0,6,21
98,354,t,2,24,0,0,0,24,0,0,0,24,0,0,0
98,368,k,2,24,0,0,0,24,0,0,0,24,6,18,9
98,369,k,2,24,0,0,0,24,0,0,0,24,6,6,0
98,372,k,2,24,0,0,0,24,0,0,0,24,18,18,9
98,373,k,2,24,0,0,0,24,0,0,0,24,18,6,18
98,375,k,3,24,0,0,0,24,0,0,0,72,12,0,6
99,125,t,2,24,0,0,0,24,0,0,0,24,0,0,0
99,173,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
99,349,t,2,24,0,0,0,24,0,0,0,24,0,0,0
99,376,k,2,24,-24,0,-24,-24,0,0,0,-24,12,-36,0
99,376,k,2,24,-24,0,-24,-24,0,0,0,-24,24,-24,0
99,376,k,2,24,0,0,0,24,0,0,0,48,0,0,0
99,376,k,3,24,0,0,0,24,0,0,0,72,0,0,0
99,377,k,2,24,-24,0,-24,-24,0,0,0,-24,12,-36,0
99,377,k,2,24,-24,0,-24,-24,0,0,0,-24,24,-24,0
99,378,k,2,24,0,0,0,24,0,0,0,48,0,0,0
99,380,k,2,24,0,0,0,24,0,0,0,48,0,0,0
99,382,k,2,24,0,0,0,24,0,0,0,48,0,0,0
99,384,k,2,24,24,0,-24,24,0,0,0,48,36,-12,48
99,384,k,2,24,24,0,-24,24,0,0,0,48,48,0,48
99,385,k,2,24,24,0,-24,24,0,0,0,48,36,-12,48
99,385,k,2,24,24,0,-24,24,0,0,0,48,48,0,48
100,161,t,2,24,0,0,0,24,0,0,0,24,0,0,0
100,173,t,2,24,24,0,-24,24,0,0,0,24,36,0,0
100,349,t,2,24,0,0,0,24,0,0,0,24,0,0,0
100,377,k,2,24,0,0,0,24,0,0,0,48,0,0,0
100,377,k,3,24,0,0,0,24,0,0,0,72,0,0,0
100,379,k,2,24,0,0,0,24,0,0,0,48,0,12,0
100,381,k,2,24,0,0,0,24,0,0,0,48,0,0,0
100,383,k,2,24,0,0,0,24,0,0,0,48,0,0,0
101,134,t,2,24,0,0,0,24,0,0,0,24,0,0,0
101,173,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
101,351,t,2,24,0,0,0,24,0,0,0,24,0,0,0
101,378,k,3,24,0,0,0,24,0,0,0,72,0,0,0
101,382,k,2,24,-24,0,-24,-24,0,0,0,-24,12,-36,0
101,382,k,2,24,-24,0,-24,-24,0,0,0,-24,24,-24,0
101,383,k,2,24,-24,0,-24,-24,0,0,0,-24,12,-36,0
101,383,k,2,24,-24,0,-24,-24,0,0,0,-24,24,-24,0
102,170,t,2,24,0,0,0,24,0,0,0,24,0,0,0
102,173,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
102,351,t,2,24,0,0,0,24,0,0,0,24,24,12,0
102,379,k,3,24,0,0,0,24,0,0,0,72,0,0,0
102,386,k,2,24,24,0,-24,24,0,0,0,48,24,-24,48
102,386,k,2,24,24,0,-24,24,0,0,0,48,36,-12,48
102,387,k,2,24,24,0,-24,24,0,0,0,48,24,-24,48
102,387,k,2,24,24,0,-24,24,0,0,0,48,36,-12,48
103,134,t,2,24,0,0,0,24,0,0,0,24,0,0,0
103,182,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
103,349,t,2,24,0,0,0,24,0,0,0,24,0,0,0
103,380,k,2,24,-24,0,-24,-24,0,0,0,-24,12,-36,0
103,380,k,2,24,-24,0,-24,-24,0,0,0,-24,24,-24,0
103,380,k,3,24,0,0,0,24,0,0,0,72,0,0,0
103,381,k,2,24,-24,0,-24,-24,0,0,0,-24,12,-36,0
103,381,k,2,24,-24,0,-24,-24,0,0,0,-24,24,-24,0
104,170,t,2,24,0,0,0,24,0,0,0,24,0,0,0
104,182,t,2,24,24,0,-24,24,0,0,0,24,36,0,0
104,349,t,2,24,0,0,0,24,0,0,0,24,0,0,0
104,381,k,3,24,0,0,0,24,0,0,0,72,0,0,0
105,125,t,2,24,0,0,0,24,0,0,0,24,0,0,0
105,182,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
105,351,t,2,24,0,0,0,24,0,0,0,24,0,0,0
105,378,k,2,24,-24,0,-24,-24,0,0,0,-24,12,-36,0
105,378,k,2,24,-24,0,-24,-24,0,0,0,-24,24,-24,0
105,379,k,2,24,-24,0,-24,-24,0,0,0,-24,12,-36,0
105,379,k,2,24,-24,0,-24,-24,0,0,0,-24,24,-24,0
105,382,k,3,24,0,0,0,24,0,0,0,72,0,0,0
106,161,t,2,24,0,0,0,24,0,0,0,24,0,0,0
106,182,t,2,24,24,0,-24,24,0,0,0,24,36,0,0
106,351,t,2,24,0,0,0,24,0,0,0,24,0,0,0
106,383,k,3,24,0,0,0,24,0,0,0,72,0,0,0
107,209,t,2,24,24,0,24,-24,0,0,0,-24,0,0,0
107,215,t,2,24,0,0,0,24,0,0,0,24,0,0,24
107,353,t,2,24,0,0,0,24,0,0,0,24,0,0,0
107,376,k,2,24,0,0,0,-24,0,0,0,-24,0,0,0
107,379,k,2,24,0,0,0,-24,0,0,0,-24,0,0,0
107,381,k,2,24,0,0,0,-24,0,0,0,-24,0,0,0
107,382,k,2,24,0,0,0,-24,0,0,0,-24,0,-12,0
107,384,k,3,0,24,0,24,0,0,0,0,-72,0,0,-72
108,209,t,2,24,24,0,24,-24,0,0,0,-24,36,0,-12
108,218,t,2,24,0,0,0,24,0,0,0,24,0,0,0
108,353,t,2,24,0,0,0,24,0,0,0,24,0,0,0
108,377,k,2,24,0,0,0,-24,0,0,0,-24,0,0,0
108,378,k,2,24,0,0,0,-24,0,0,0,-24,0,-12,0
108,380,k,2,24,0,0,0,-24,0,0,0,-24,0,0,0
108,383,k,2,24,0,0,0,-24,0,0,0,-24,0,-12,0
108,385,k,3,0,24,0,24,0,0,0,0,-72,0,0,-72
109,212,t,2,24,24,0,24,-24,0,0,0,-24,0,0,0
109,215,t,2,24,0,0,0,24,0,0,0,24,0,0,24
109,354,t,2,24,0,0,0,24,0,0,0,24,0,0,0
109,386,k,3,0,24,0,24,0,0,0,0,-72,12,0,-72
110,212,t,2,24,24,0,24,-24,0,0,0,-24,36,0,-12
110,218,t,2,24,0,0,0,24,0,0,0,24,0,0,0
110,354,t,2,24,0,0,0,24,0,0,0,24,0,0,0
110,387,k,3,0,24,0,24,0,0,0,0,-72,12,0,-72
111,108,t,2,24,0,0,0,24,0,0,0,24,0,0,24
111,173,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
111,355,t,2,24,0,0,0,24,0,0,0,24,0,0,24
111,388,k,2,24,0,0,0,24,0,0,0,48,0,0,12
111,388,k,2,24,0,0,0,24,0,0,0,48,0,0,48
111,388,k,3,24,0,0,0,24,0,0,0,72,0,0,0
111,389,k,2,24,0,0,0,24,0,0,0,48,0,0,12
111,389,k,2,24,0,0,0,24,0,0,0,48,0,0,48
111,392,k,2,24,24,0,-24,24,0,0,0,24,24,-24,0
111,392,k,2,24,24,0,-24,24,0,0,0,24,36,-12,0
111,394,k,2,24,24,0,-24,24,0,0,0,24,12,-12,0
111,394,k,2,24,24,0,-24,24,0,0,0,24,24,0,0
111,396,k,2,24,-24,0,24,24,0,0,0,48,-24,24,12
111,396,k,2,24,-24,0,24,24,0,0,0,48,0,48,48
111,397,k,2,24,-24,0,24,24,0,0,0,48,-24,24,12
111,397,k,2,24,-24,0,24,24,0,0,0,48,0,48,48
112,108,t,2,24,0,0,0,24,0,0,0,24,0,0,6
112,182,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
112,355,t,2,24,0,0,0,24,0,0,0,24,0,0,24
112,389,k,3,24,0,0,0,24,0,0,0,72,0,0,0
112,393,k,2,24,24,0,-24,24,0,0,0,24,24,-24,12
112,393,k,2,24,24,0,-24,24,0,0,0,24,36,-12,12
112,395,k,2,24,24,0,-24,24,0,0,0,24,12,-12,12
112,395,k,2,24,24,0,-24,24,0,0,0,24,24,0,12
113,112,t,2,24,0,0,0,24,0,0,0,24,0,0,24
113,173,t,2,24,24,0,-24,24,0,0,0,24,36,0,0
113,355,t,2,24,0,0,0,24,0,0,0,24,0,0,24
113,390,k,2,24,0,0,0,24,0,0,0,48,0,0,12
113,390,k,2,24,0,0,0,24,0,0,0,48,0,0,48
113,390,k,3,24,0,0,0,24,0,0,0,72,0,0,0
113,391,k,2,24,0,0,0,24,0,0,0,48,0,0,12
113,391,k,2,24,0,0,0,24,0,0,0,48,0,0,48
114,112,t,2,24,0,0,0,24,0,0,0,24,0,0,6
114,182,t,2,24,24,0,-24,24,0,0,0,24,36,0,0
114,355,t,2,24,0,0,0,24,0,0,0,24,0,0,24
114,391,k,3,24,0,0,0,24,0,0,0,72,0,0,0
115,119,t,2,24,24,0,-24,24,0,0,0,24,0,0,24
115,125,t,2,24,0,0,0,24,0,0,0,24,0,0,0
115,355,t,2,24,0,0,0,24,0,0,0,24,0,0,24
115,388,k,2,24,-24,0,24,24,0,0,0,24,0,0,0
115,388,k,2,24,-24,0,24,24,0,0,0,24,12,12,0
115,390,k,2,24,-24,0,24,24,0,0,0,24,-12,12,0
115,390,k,2,24,-24,0,24,24,0,0,0,24,0,24,0
115,392,k,2,24,0,0,0,24,0,0,0,48,0,0,12
115,392,k,2,24,0,0,0,24,0,0,0,48,0,0,48
115,392,k,3,24,0,0,0,24,0,0,0,72,0,0,0
115,393,k,2,24,0,0,0,24,0,0,0,48,0,0,12
115,393,k,2,24,0,0,0,24,0,0,0,48,0,0,48
115,398,k,2,24,-24,0,24,24,0,0,0,48,-24,24,12
115,398,k,2,24,-24,0,24,24,0,0,0,48,0,48,48
115,398,k,2,24,-24,0,24,24,0,0,0,48,12,12,48
115,398,k,2,24,-24,0,24,24,0,0,0,48,12,36,36
116,119,t,2,24,24,0,-24,24,0,0,0,24,0,0,6
116,134,t,2,24,0,0,0,24,0,0,0,24,0,0,0
116,355,t,2,24,0,0,0,24,0,0,0,24,0,0,24
116,389,k,2,24,-24,0,24,24,0,0,0,24,0,0,12
116,389,k,2,24,-24,0,24,24,0,0,0,24,12,12,12
116,391,k,2,24,-24,0,24,24,0,0,0,24,-12,12,12
116,391,k,2,24,-24,0,24,24,0,0,0,24,0,24,12
116,393,k,3,24,0,0,0,24,0,0,0,72,0,0,24
117,119,t,2,24,24,0,-24,24,0,0,0,24,36,0,24
117,161,t,2,24,0,0,0,24,0,0,0,24,0,0,0
117,355,t,2,24,0,0,0,24,0,0,0,24,0,0,24
117,394,k,2,24,0,0,0,24,0,0,0,48,0,0,12
117,394,k,2,24,0,0,0,24,0,0,0,48,0,0,48
117,394,k,3,24,0,0,0,24,0,0,0,72,0,0,0
117,395,k,2,24,0,0,0,24,0,0,0,48,0,0,12
117,395,k,2,24,0,0,0,24,0,0,0,48,0,0,48
118,119,t,2,24,24,0,-24,24,0,0,0,24,36,0,6
118,170,t,2,24,0,0,0,24,0,0,0,24,0,0,0
118,355,t,2,24,0,0,0,24,0,0,0,24,0,0,24
118,395,k,3,24,0,0,0,24,0,0,0,72,0,0,24
118,399,k,2,24,-24,0,24,24,0,0,0,48,-24,24,12
118,399,k,2,24,-24,0,24,24,0,0,0,48,0,48,48
118,399,k,2,24,-24,0,24,24,0,0,0,48,12,12,48
118,399,k,2,24,-24,0,24,24,0,0,0,48,12,36,36
119,122,t,2,0,24,24,0,24,-24,-24,0,0,0,0,0
119,215,t,2,24,0,0,0,24,0,0,0,24,0,0,24
119,356,t,2,24,0,0,0,24,0,0,0,24,0,0,0
119,392,k,2,24,0,0,0,24,0,0,0,24,0,0,0
119,392,k,2,24,0,0,0,24,0,0,0,24,0,12,18
119,395,k,2,24,0,0,0,24,0,0,0,24,12,0,6
119,395,k,2,24,0,0,0,24,0,0,0,24,12,12,12
119,396,k,3,0,24,0,-24,0,0,0,0,72,0,0,0
120,122,t,2,0,24,24,0,24,-24,-24,0,0,24,0,-6
120,218,t,2,24,0,0,0,24,0,0,0,24,0,0,0
120,356,t,2,24,0,0,0,24,0,0,0,24,0,0,0
120,393,k,2,24,0,0,0,24,0,0,0,24,0,0,12
120,393,k,2,24,0,0,0,24,0,0,0,24,0,12,6
120,394,k,2,24,0,0,0,24,0,0,0,24,12,0,18
120,394,k,2,24,0,0,0,24,0,0,0,24,12,12,0
120,397,k,3,0,24,0,-24,0,0,0,0,72,0,0,24
121,123,t,2,24,0,0,0,24,0,0,0,24,0,0,0
121,209,t,2,24,24,0,24,-24,0,0,0,-24,0,0,0
121,356,t,2,24,0,0,0,24,0,0,0,24,0,0,0
121,388,k,2,0,24,0,24,0,0,0,0,-24,0,0,0
121,389,k,2,0,24,0,24,0,0,0,0,-24,0,12,-6
121,390,k,2,0,24,0,24,0,0,0,0,-24,0,12,-6
121,391,k,2,0,24,0,24,0,0,0,0,-24,0,0,0
121,398,k,3,24,0,0,0,24,0,0,0,72,0,24,0
122,124,t,2,24,0,0,0,24,0,0,0,24,0,6,21
122,212,t,2,24,24,0,24,-24,0,0,0,-24,0,0,0
122,356,t,2,24,0,0,0,24,0,0,0,24,0,0,0
122,399,k,3,24,0,0,0,24,0,0,0,72,0,12,54
123,227,t,2,24,0,0,0,24,0,0,0,24,0,0,0
123,310,t,2,24,24,0,-24,24,0,0,0,24,0,0,0
123,357,t,2,24,0,0,0,24,0,0,0,24,0,0,0
123,366,t,2,24,0,0,0,24,0,0,0,24,0,0,0
123,376,t,2,24,0,0,0,24,0,0,0,24,0,0,0
123,388,t,2,24,0,0,0,24,0,0,0,24,0,0,0
123,392,t,2,24,0,0,0,24,0,0,0,24,0,0,0
123,400,k,2,24,0,0,0,24,0,0,0,48,0,0,0
123,400,k,2,24,0,0,0,24,0,0,0,48,0,0,12
123,400,k,2,24,24,0,-24,24,0,0,0,24,0,0,0
123,400,k,2,24,24,0,-24,24,0,0,0,24,12,12,0
123,400,k,3,24,0,0,0,24,0,0,0,72,0,0,0
123,401,k,2,24,0,0,0,24,0,0,0,48,0,0,0
123,401,k,2,24,0,0,0,24,0,0,0,48,0,0,12
123,402,k,2,24,24,0,-24,24,0,0,0,24,0,0,0
123,402,k,2,24,24,0,-24,24,0,0,0,24,12,12,0
123,406,k,2,24,24,0,-24,24,0,0,0,24,12,-12,0
123,406,k,2,24,24,0,-24,24,0,0,0,24,24,0,0
123,408,k,2,24,24,0,-24,24,0,0,0,24,12,-12,0
123,408,k,2,24,24,0,-24,24,0,0,0,24,24,0,0
123,412,k,2,24,0,0,0,24,0,0,0,48,0,0,0
123,412,k,2,24,0,0,0,24,0,0,0,48,0,0,12
123,413,k,2,24,0,0,0,24,0,0,0,48,0,0,0
123,413,k,2,24,0,0,0,24,0,0,0,48,0,0,12
123,424,k,2,24,24,0,-24,24,0,0,0,48,0,0,0
123,424,k,2,24,24,0,-24,24,0,0,0,48,0,0,12
123,424,k,2,24,24,0,-24,24,0,0,0,48,12,12,0
123,424,k,2,24,24,0,-24,24,0,0,0,48,12,12,36
123,425,k,2,24,24,0,-24,24,0,0,0,48,0,0,0
123,425,k,2,24,24,0,-24,24,0,0,0,48,0,0,12
123,425,k,2,24,24,0,-24,24,0,0,0,48,12,12,0
